// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\bd5d2a7a-98e9-473f-865f-a1f5ccec5b0c.bat
// ***** Done, took 00:00:06 (6.07 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoMultinucleo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\bd5d2a7a-98e9-473f-865f-a1f5ccec5b0c.exe --anonymousPipes 1600 1584 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadActual   4: 268435456 op, 962852300.00 ns, 3.5869 ns/op
WorkloadActual   5: 268435456 op, 1082736000.00 ns, 4.0335 ns/op
WorkloadActual   6: 268435456 op, 1043639200.00 ns, 3.8879 ns/op
WorkloadActual   7: 268435456 op, 1088396200.00 ns, 4.0546 ns/op
WorkloadActual   8: 268435456 op, 1266978600.00 ns, 4.7199 ns/op
WorkloadActual   9: 268435456 op, 1383761400.00 ns, 5.1549 ns/op
WorkloadActual  10: 268435456 op, 1329447200.00 ns, 4.9526 ns/op
WorkloadActual  11: 268435456 op, 1332981600.00 ns, 4.9657 ns/op
WorkloadActual  12: 268435456 op, 1389985900.00 ns, 5.1781 ns/op
WorkloadActual  13: 268435456 op, 1244458700.00 ns, 4.6360 ns/op
WorkloadActual  14: 268435456 op, 1041045500.00 ns, 3.8782 ns/op
WorkloadActual  15: 268435456 op, 1039120900.00 ns, 3.8710 ns/op
WorkloadActual  16: 268435456 op, 1079524700.00 ns, 4.0215 ns/op
WorkloadActual  17: 268435456 op, 964372900.00 ns, 3.5926 ns/op
WorkloadActual  18: 268435456 op, 791857800.00 ns, 2.9499 ns/op
WorkloadActual  19: 268435456 op, 716374500.00 ns, 2.6687 ns/op
WorkloadActual  20: 268435456 op, 788948900.00 ns, 2.9391 ns/op
WorkloadActual  21: 268435456 op, 810343000.00 ns, 3.0188 ns/op
WorkloadActual  22: 268435456 op, 783854600.00 ns, 2.9201 ns/op
WorkloadActual  23: 268435456 op, 782791000.00 ns, 2.9161 ns/op
WorkloadActual  24: 268435456 op, 792842700.00 ns, 2.9536 ns/op
WorkloadActual  25: 268435456 op, 741022700.00 ns, 2.7605 ns/op
WorkloadActual  26: 268435456 op, 773486800.00 ns, 2.8815 ns/op
WorkloadActual  27: 268435456 op, 815989800.00 ns, 3.0398 ns/op
WorkloadActual  28: 268435456 op, 766959500.00 ns, 2.8571 ns/op
WorkloadActual  29: 268435456 op, 817912200.00 ns, 3.0470 ns/op
WorkloadActual  30: 268435456 op, 797949400.00 ns, 2.9726 ns/op
WorkloadActual  31: 268435456 op, 797023500.00 ns, 2.9691 ns/op
WorkloadActual  32: 268435456 op, 755560900.00 ns, 2.8147 ns/op
WorkloadActual  33: 268435456 op, 798506800.00 ns, 2.9747 ns/op
WorkloadActual  34: 268435456 op, 779901300.00 ns, 2.9054 ns/op
WorkloadActual  35: 268435456 op, 748474400.00 ns, 2.7883 ns/op
WorkloadActual  36: 268435456 op, 743021100.00 ns, 2.7680 ns/op
WorkloadActual  37: 268435456 op, 748211900.00 ns, 2.7873 ns/op
WorkloadActual  38: 268435456 op, 793630500.00 ns, 2.9565 ns/op
WorkloadActual  39: 268435456 op, 718005800.00 ns, 2.6748 ns/op
WorkloadActual  40: 268435456 op, 764838300.00 ns, 2.8492 ns/op
WorkloadActual  41: 268435456 op, 748300200.00 ns, 2.7876 ns/op
WorkloadActual  42: 268435456 op, 795179300.00 ns, 2.9623 ns/op
WorkloadActual  43: 268435456 op, 792418500.00 ns, 2.9520 ns/op
WorkloadActual  44: 268435456 op, 790772600.00 ns, 2.9459 ns/op
WorkloadActual  45: 268435456 op, 1007267000.00 ns, 3.7524 ns/op
WorkloadActual  46: 268435456 op, 1070122700.00 ns, 3.9865 ns/op
WorkloadActual  47: 268435456 op, 1092679000.00 ns, 4.0705 ns/op
