// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\b163eede-1154-4373-9167-803cb81ad87b.bat
// ***** Done, took 00:00:05 (5.95 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoMultinucleo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\b163eede-1154-4373-9167-803cb81ad87b.exe --anonymousPipes 1580 1576 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

ConfidenceInterval = [0.623 ns; 0.725 ns] (CI 99.9%), Margin = 0.051 ns (7.53% of Mean)
Skewness = 0.14, Kurtosis = 1.77, MValue = 2

// ** Remained 2 (66,7 %) benchmark(s) to run. Estimated finish 2024-11-28 7:33 (0h 1m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.PrimoAsync: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\b163eede-1154-4373-9167-803cb81ad87b.exe --anonymousPipes 1680 1624 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.PrimoAsync --job Default --benchmarkId 1 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

OverheadJitting  1: 1 op, 272000.00 ns, 272.0000 us/op
WorkloadJitting  1: 1 op, 34262600.00 ns, 34.2626 ms/op

WorkloadPilot    1: 2 op, 410600.00 ns, 205.3000 us/op
WorkloadPilot    2: 3 op, 174500.00 ns, 58.1667 us/op
WorkloadPilot    3: 4 op, 459200.00 ns, 114.8000 us/op
WorkloadPilot    4: 5 op, 293900.00 ns, 58.7800 us/op
WorkloadPilot    5: 6 op, 382200.00 ns, 63.7000 us/op
WorkloadPilot    6: 7 op, 450400.00 ns, 64.3429 us/op
WorkloadPilot    7: 8 op, 532200.00 ns, 66.5250 us/op
WorkloadPilot    8: 9 op, 408800.00 ns, 45.4222 us/op
WorkloadPilot    9: 10 op, 613300.00 ns, 61.3300 us/op
WorkloadPilot   10: 11 op, 497900.00 ns, 45.2636 us/op
WorkloadPilot   11: 12 op, 459900.00 ns, 38.3250 us/op
WorkloadPilot   12: 13 op, 638000.00 ns, 49.0769 us/op
WorkloadPilot   13: 14 op, 863200.00 ns, 61.6571 us/op
WorkloadPilot   14: 15 op, 692700.00 ns, 46.1800 us/op
WorkloadPilot   15: 16 op, 680100.00 ns, 42.5063 us/op
WorkloadPilot   16: 32 op, 1241400.00 ns, 38.7938 us/op
WorkloadPilot   17: 64 op, 2363700.00 ns, 36.9328 us/op
WorkloadPilot   18: 128 op, 5366300.00 ns, 41.9242 us/op
