// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.bat
// ***** Done, took 00:00:05 (5.42 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoParalelo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.exe --anonymousPipes 1644 1640 --benchmarkName Preyecto1.RN.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadActual   8: 268435456 op, 1086694400.00 ns, 4.0483 ns/op
WorkloadActual   9: 268435456 op, 1038710000.00 ns, 3.8695 ns/op
WorkloadActual  10: 268435456 op, 1038456200.00 ns, 3.8686 ns/op
WorkloadActual  11: 268435456 op, 1021072500.00 ns, 3.8038 ns/op
WorkloadActual  12: 268435456 op, 770036100.00 ns, 2.8686 ns/op
WorkloadActual  13: 268435456 op, 827341200.00 ns, 3.0821 ns/op
WorkloadActual  14: 268435456 op, 816143900.00 ns, 3.0404 ns/op
WorkloadActual  15: 268435456 op, 750189100.00 ns, 2.7947 ns/op
WorkloadActual  16: 268435456 op, 851160000.00 ns, 3.1708 ns/op
WorkloadActual  17: 268435456 op, 858694200.00 ns, 3.1989 ns/op
WorkloadActual  18: 268435456 op, 834045400.00 ns, 3.1071 ns/op
WorkloadActual  19: 268435456 op, 829875600.00 ns, 3.0915 ns/op
WorkloadActual  20: 268435456 op, 827725200.00 ns, 3.0835 ns/op
WorkloadActual  21: 268435456 op, 839554500.00 ns, 3.1276 ns/op
WorkloadActual  22: 268435456 op, 902504500.00 ns, 3.3621 ns/op
WorkloadActual  23: 268435456 op, 890737900.00 ns, 3.3183 ns/op
WorkloadActual  24: 268435456 op, 863669400.00 ns, 3.2174 ns/op
WorkloadActual  25: 268435456 op, 856239500.00 ns, 3.1897 ns/op
WorkloadActual  26: 268435456 op, 851541300.00 ns, 3.1722 ns/op
WorkloadActual  27: 268435456 op, 857011800.00 ns, 3.1926 ns/op
